epoch,accuracy,loss,val_accuracy,val_loss
0,0.23043787479400635,2.1078579425811768,0.23703624308109283,2.0746538639068604
1,0.30519208312034607,2.1027956008911133,0.2237945944070816,2.0739076137542725
2,0.28230223059654236,2.1009957790374756,0.15374918282032013,2.0780858993530273
3,0.2512437403202057,2.0994791984558105,0.12751463055610657,2.088977098464966
4,0.22390317916870117,2.096853256225586,0.10923263430595398,2.114311695098877
5,0.17675776779651642,2.0901525020599365,0.11178836971521378,2.142446994781494
6,0.17653705179691315,2.094693183898926,0.12727144360542297,2.096015691757202
7,0.2605845034122467,2.0921709537506104,0.12629209458827972,2.098755121231079
8,0.23994091153144836,2.0864646434783936,0.08358661830425262,2.129404067993164
9,0.11946575343608856,2.0844156742095947,0.1178542897105217,2.1238760948181152
10,0.2014429122209549,2.0692152976989746,0.10378637164831161,2.1519696712493896
11,0.20524609088897705,2.0477054119110107,0.11953609436750412,2.138371467590332
12,0.21752791106700897,2.0260825157165527,0.1139541044831276,2.123709201812744
13,0.23421047627925873,2.028041362762451,0.11425647884607315,2.1501307487487793
14,0.2224309891462326,2.0156173706054688,0.11332380026578903,2.1241371631622314
15,0.21709421277046204,2.006826639175415,0.11189454793930054,2.142786741256714
