epoch,accuracy,loss,val_accuracy,val_loss
0,0.11944171786308289,2.071044683456421,0.02410072274506092,2.0889382362365723
1,0.12523463368415833,2.064406633377075,0.02434450201690197,2.1030819416046143
2,0.13905216753482819,2.056440591812134,0.046911124140024185,2.130237340927124
3,0.13158482313156128,2.0503599643707275,0.020036716014146805,2.1198530197143555
4,0.15567311644554138,2.0349318981170654,0.027708416804671288,2.121958017349243
5,0.16950088739395142,1.9981685876846313,0.034967899322509766,2.1686015129089355
6,0.19062332808971405,1.961946725845337,0.03177465498447418,2.149587631225586
7,0.16006428003311157,1.9647047519683838,0.027012042701244354,2.124953031539917
8,0.16922077536582947,1.9120506048202515,0.025063954293727875,2.210059404373169
9,0.185679093003273,1.8369892835617065,0.024983730167150497,2.313356876373291
10,0.24143390357494354,1.7510875463485718,0.04005523771047592,2.359187602996826
11,0.2886418402194977,1.7891480922698975,0.030389195308089256,2.3256192207336426
12,0.24422699213027954,1.8909262418746948,0.027309054508805275,2.3064932823181152
13,0.24396111071109772,1.803391695022583,0.04203050583600998,2.1587908267974854
14,0.25961244106292725,1.8049521446228027,0.03726562485098839,2.230026960372925
15,0.2775205671787262,1.7931724786758423,0.05828418582677841,2.2423627376556396
16,0.31432202458381653,1.7208495140075684,0.05699926242232323,2.3372485637664795
