epoch,accuracy,loss,val_accuracy,val_loss
0,0.11451376974582672,2.0736916065216064,0.0717681348323822,2.089611768722534
1,0.13763071596622467,2.069481611251831,0.07748626917600632,2.0913121700286865
2,0.14922824501991272,2.067643165588379,0.07681673020124435,2.0997190475463867
3,0.15231570601463318,2.064789056777954,0.08174534142017365,2.107959508895874
4,0.15694230794906616,2.0598039627075195,0.072563536465168,2.115204095840454
5,0.13114406168460846,2.04024600982666,0.07637368887662888,2.165884494781494
6,0.1267271786928177,2.0146994590759277,0.06916128098964691,2.1716039180755615
7,0.13286064565181732,1.9775421619415283,0.06427805125713348,2.259575843811035
8,0.14246487617492676,1.937254786491394,0.04300601780414581,2.300004005432129
9,0.14980751276016235,1.9186400175094604,0.019696198403835297,2.366655111312866
10,0.18218713998794556,1.8661410808563232,0.02396966889500618,2.4404256343841553
11,0.24205909669399261,1.8967634439468384,0.038201961666345596,2.2616002559661865
12,0.23714789748191833,1.8456951379776,0.024920500814914703,2.442803382873535
13,0.2641938030719757,1.829954981803894,0.07032899558544159,2.2488925457000732
14,0.2981177568435669,1.7746130228042603,0.04086767137050629,2.487152338027954
15,0.2687925100326538,1.7515255212783813,0.051862336695194244,2.2300124168395996
16,0.284744530916214,1.7757339477539062,0.05101631209254265,2.1559624671936035
17,0.25407329201698303,1.7878808975219727,0.043285731226205826,2.3550634384155273
18,0.2733531892299652,1.7255146503448486,0.0433998666703701,2.3261871337890625
19,0.2882443368434906,1.6960943937301636,0.038561612367630005,2.3309597969055176
