epoch,accuracy,loss,val_accuracy,val_loss
0,0.5177176594734192,0.9035897850990295,0.540767252445221,1.1567389965057373
1,0.5282180309295654,0.8676326274871826,0.5473763942718506,1.1473480463027954
2,0.540159285068512,0.8278231024742126,0.5574423670768738,1.1203867197036743
3,0.551296591758728,0.7967243790626526,0.5657418370246887,1.0867650508880615
4,0.510360598564148,0.9344155192375183,0.47823354601860046,1.3681704998016357
5,0.5141370892524719,0.8997581601142883,0.5100892782211304,1.2388862371444702
6,0.5623939037322998,0.7686749696731567,0.5372005701065063,1.183237910270691
7,0.5788945555686951,0.7314531803131104,0.5613905191421509,1.1268246173858643
8,0.5913180708885193,0.700145423412323,0.5690211653709412,1.0989426374435425
9,0.6008732318878174,0.6823635697364807,0.5778951644897461,1.0804482698440552
