epoch,accuracy,loss,val_accuracy,val_loss
0,0.07207134366035461,2.0427873134613037,0.22220323979854584,2.060680389404297
1,0.18403907120227814,1.94325590133667,0.1655750721693039,2.014772415161133
2,0.1989651620388031,1.8642810583114624,0.17629879713058472,2.02653169631958
3,0.23837348818778992,1.8080500364303589,0.29333293437957764,1.8921135663986206
4,0.30757033824920654,1.759170651435852,0.35657942295074463,1.79213547706604
5,0.3334956169128418,1.6969268321990967,0.35700538754463196,1.7202448844909668
6,0.33570653200149536,1.6585583686828613,0.36695772409439087,1.6608657836914062
7,0.35329192876815796,1.608853816986084,0.3725624084472656,1.629881501197815
8,0.3667258322238922,1.577541470527649,0.3801569640636444,1.6155050992965698
9,0.3737350404262543,1.552865743637085,0.3918600380420685,1.5725668668746948
10,0.37438732385635376,1.532869577407837,0.3885240852832794,1.5705816745758057
11,0.3786042034626007,1.514864444732666,0.40804925560951233,1.5289642810821533
12,0.37406930327415466,1.5138636827468872,0.4170406758785248,1.4925954341888428
13,0.384996622800827,1.470542073249817,0.40983760356903076,1.5076446533203125
14,0.38861000537872314,1.4652420282363892,0.42804187536239624,1.4660061597824097
15,0.3961544334888458,1.4220385551452637,0.4300083518028259,1.4534004926681519
16,0.39383938908576965,1.4119579792022705,0.44086378812789917,1.431765079498291
17,0.3971647024154663,1.3739242553710938,0.41568517684936523,1.4701151847839355
18,0.40062081813812256,1.3386343717575073,0.43068504333496094,1.4485028982162476
19,0.41028574109077454,1.294784665107727,0.45713767409324646,1.3666704893112183
20,0.4154021739959717,1.2439457178115845,0.4351097047328949,1.4007093906402588
21,0.4247247576713562,1.2007794380187988,0.4580581784248352,1.3552353382110596
22,0.4351651966571808,1.1593544483184814,0.45324647426605225,1.3508129119873047
23,0.44069769978523254,1.0995795726776123,0.470794141292572,1.3111257553100586
24,0.4480653405189514,1.079707145690918,0.45643505454063416,1.3628277778625488
25,0.4496473968029022,1.0666502714157104,0.4779844582080841,1.2797068357467651
26,0.4634181559085846,1.0164265632629395,0.48489269614219666,1.259743571281433
27,0.4767215847969055,0.9897860288619995,0.46233269572257996,1.3218073844909668
28,0.4826147258281708,0.9835560917854309,0.49981334805488586,1.2409818172454834
29,0.4945710003376007,0.9525411128997803,0.5038648843765259,1.225096344947815
30,0.504173219203949,0.9114384055137634,0.5098205804824829,1.2058261632919312
31,0.5199416875839233,0.866043746471405,0.5234519243240356,1.1909183263778687
32,0.5397006869316101,0.8239575028419495,0.5303475856781006,1.1784640550613403
33,0.5504460334777832,0.7981929183006287,0.5514759421348572,1.118927240371704
34,0.557913064956665,0.7817063331604004,0.5426852107048035,1.1433972120285034
35,0.5760248303413391,0.7432628273963928,0.5657262206077576,1.103736162185669
36,0.5823336839675903,0.7265372276306152,0.5792834758758545,1.0567959547042847
37,0.5953405499458313,0.7054262757301331,0.5866721868515015,1.0500764846801758
38,0.6176400184631348,0.6557502746582031,0.598580002784729,1.024831771850586
39,0.62421053647995,0.6432653069496155,0.5911092758178711,1.0425528287887573
40,0.6302569508552551,0.6281296014785767,0.6130090355873108,0.9854865074157715
41,0.6481402516365051,0.5913563966751099,0.609980583190918,0.9995166063308716
42,0.6446250677108765,0.5946347713470459,0.6240206956863403,0.9645734429359436
43,0.6571213603019714,0.5689574480056763,0.6093425750732422,1.01832115650177
44,0.6670322418212891,0.5505216121673584,0.6223238706588745,0.9906132221221924
45,0.6695782542228699,0.5449329614639282,0.614296019077301,1.0193439722061157
46,0.6729151606559753,0.532036542892456,0.6121565699577332,1.0160177946090698
47,0.6819452047348022,0.5136806964874268,0.6288318037986755,0.9934104681015015
48,0.6837078332901001,0.5130429863929749,0.6308720707893372,0.9865150451660156
49,0.685396671295166,0.5064892768859863,0.6369425654411316,0.9526559710502625
50,0.6981735229492188,0.4862903654575348,0.6403705477714539,0.9639483094215393
51,0.7010416984558105,0.4755668342113495,0.6543830633163452,0.9121876955032349
52,0.6989594101905823,0.4792670011520386,0.634528398513794,0.972288191318512
53,0.6876900792121887,0.5101372599601746,0.6431180238723755,0.934043824672699
54,0.6911053657531738,0.5013467073440552,0.643479585647583,0.95665442943573
55,0.7049092650413513,0.46894413232803345,0.6473559141159058,0.953200101852417
56,0.7016095519065857,0.4829038977622986,0.6380071640014648,0.9818954467773438
57,0.6994150876998901,0.4820805788040161,0.6425439715385437,0.9502241611480713
58,0.7079805135726929,0.45783504843711853,0.6594839692115784,0.9063039422035217
59,0.7167031764984131,0.44688844680786133,0.6439711451530457,0.9539785385131836
60,0.7166541218757629,0.4407731294631958,0.6133328080177307,1.0455574989318848
61,0.718068540096283,0.44034475088119507,0.6462019085884094,0.9479926824569702
62,0.7275413274765015,0.42237892746925354,0.6525589227676392,0.9716857671737671
63,0.7356641292572021,0.41146668791770935,0.6541411280632019,0.9525578022003174
64,0.7382546067237854,0.4050210416316986,0.6388053297996521,1.0065159797668457
65,0.7364248633384705,0.4018181562423706,0.6579477787017822,0.9518153667449951
66,0.7497456669807434,0.3813256621360779,0.6593018174171448,0.9340436458587646
67,0.750309407711029,0.37751778960227966,0.680583119392395,0.8970798850059509
68,0.7627758383750916,0.3632504642009735,0.6952226161956787,0.8553699254989624
69,0.7609637975692749,0.3656066358089447,0.695139467716217,0.8464511632919312
70,0.7748926877975464,0.3395744264125824,0.6966143846511841,0.8519679307937622
71,0.7762941122055054,0.33804580569267273,0.7005810141563416,0.8342198729515076
72,0.7806613445281982,0.33060628175735474,0.6804996728897095,0.90216064453125
73,0.7810600399971008,0.32650965452194214,0.6978366374969482,0.8763020634651184
74,0.7837088108062744,0.32588738203048706,0.6958914995193481,0.8610570430755615
75,0.7882614731788635,0.3197135031223297,0.6959987282752991,0.8661784529685974
76,0.7933675050735474,0.3114207684993744,0.7054740190505981,0.8695278763771057
77,0.7944143414497375,0.31062448024749756,0.7101654410362244,0.8317942023277283
78,0.7979920506477356,0.3102937638759613,0.7039993405342102,0.8628942966461182
79,0.7990075945854187,0.30738937854766846,0.7088801860809326,0.8277557492256165
80,0.8013104796409607,0.3029120862483978,0.6997443437576294,0.86945641040802
81,0.8020389080047607,0.29865333437919617,0.7046676874160767,0.8605349063873291
82,0.8043436408042908,0.2950890362262726,0.6919360756874084,0.8844479918479919
83,0.8035828471183777,0.29903078079223633,0.7130849361419678,0.8409668803215027
84,0.8072488307952881,0.2931210696697235,0.6992232799530029,0.8675601482391357
85,0.8027499914169312,0.30003073811531067,0.7162449359893799,0.8514336347579956
86,0.8115993738174438,0.28740623593330383,0.7065367102622986,0.8877408504486084
87,0.8012988567352295,0.306694895029068,0.7042734622955322,0.8854348659515381
88,0.8004712462425232,0.3050425350666046,0.7158548831939697,0.867700457572937
89,0.8056448101997375,0.3007063865661621,0.7296369671821594,0.8062184453010559
90,0.8145719170570374,0.2857033908367157,0.7249820232391357,0.8372023701667786
91,0.8110044598579407,0.2918177545070648,0.727903425693512,0.8086568117141724
92,0.8081739544868469,0.295038640499115,0.7282379269599915,0.835927426815033
93,0.813836395740509,0.28521209955215454,0.7299876809120178,0.8351052403450012
94,0.8095998764038086,0.29107940196990967,0.7200531959533691,0.8824793696403503
95,0.8045975565910339,0.30103084444999695,0.725923478603363,0.847220778465271
96,0.8199083805084229,0.27551785111427307,0.7332829833030701,0.846663773059845
97,0.8187531232833862,0.2793373465538025,0.7288401126861572,0.8378520607948303
