epoch,accuracy,loss,val_accuracy,val_loss
0,0.5926899313926697,0.7164266109466553,0.5443764925003052,1.1591167449951172
1,0.5861663818359375,0.7390214800834656,0.5657752752304077,1.1304669380187988
2,0.6072551012039185,0.6761674284934998,0.5707882642745972,1.123766541481018
3,0.6182939410209656,0.6460556983947754,0.6038468480110168,1.0591349601745605
4,0.6363087296485901,0.6021131277084351,0.6086689233779907,1.0543426275253296
5,0.645729124546051,0.5788552761077881,0.6026461124420166,1.0724050998687744
6,0.6563612222671509,0.5561745762825012,0.6006749272346497,1.0989104509353638
7,0.6609339714050293,0.5457335710525513,0.6063317060470581,1.0667486190795898
8,0.674102246761322,0.5241960883140564,0.6310188174247742,1.0110411643981934
9,0.6603407859802246,0.5555583238601685,0.6165853142738342,1.0568324327468872
