epoch,accuracy,loss,val_accuracy,val_loss
0,0.1178383156657219,2.0559964179992676,0.2426184117794037,2.0156912803649902
1,0.21012531220912933,1.9805800914764404,0.21275921165943146,2.0052907466888428
2,0.1120157316327095,1.8847352266311646,0.10950382798910141,1.9925391674041748
3,0.15602479875087738,1.8185696601867676,0.19951705634593964,1.8795279264450073
4,0.2238762080669403,1.769106388092041,0.25108078122138977,1.8284350633621216
5,0.24726320803165436,1.7453533411026,0.3330993056297302,1.6917643547058105
6,0.27898937463760376,1.6951409578323364,0.35479018092155457,1.6601011753082275
7,0.29388782382011414,1.6598435640335083,0.35859256982803345,1.6563259363174438
8,0.3147720694541931,1.6147629022598267,0.3829537332057953,1.598340392112732
9,0.3391551077365875,1.5642743110656738,0.39379122853279114,1.57183837890625
