epoch,accuracy,loss,val_accuracy,val_loss
0,0.12945613265037537,2.070566415786743,0.15662921965122223,2.0733718872070312
1,0.12526226043701172,2.0642809867858887,0.10938762873411179,2.0444955825805664
2,0.18491427600383759,2.0361146926879883,0.21098433434963226,1.987041711807251
3,0.3223232626914978,2.0170178413391113,0.329873263835907,1.9443480968475342
4,0.34708544611930847,1.9798717498779297,0.3458562195301056,1.9102346897125244
5,0.29424864053726196,1.9370232820510864,0.20154643058776855,1.9361860752105713
6,0.1528514176607132,1.9033609628677368,0.09544298052787781,2.085268259048462
7,0.13635624945163727,1.868556261062622,0.14198166131973267,2.00942325592041
8,0.1626208871603012,1.8724390268325806,0.1586124151945114,1.9767781496047974
9,0.16984137892723083,1.8568971157073975,0.17320893704891205,1.9897990226745605
10,0.19259141385555267,1.8051882982254028,0.21426352858543396,1.9154032468795776
11,0.1909116804599762,1.7894655466079712,0.20593245327472687,1.9611486196517944
12,0.2367783635854721,1.766550898551941,0.2171727567911148,1.944036841392517
13,0.23374773561954498,1.734381914138794,0.2557235360145569,1.8359487056732178
14,0.2724358141422272,1.7198197841644287,0.23844076693058014,1.963172435760498
15,0.3113931715488434,1.6712470054626465,0.30251508951187134,1.8495097160339355
16,0.34090763330459595,1.6381417512893677,0.3373509347438812,1.8011932373046875
17,0.3542807698249817,1.6023586988449097,0.33778640627861023,1.8062235116958618
18,0.35369375348091125,1.5931626558303833,0.32340627908706665,1.8248796463012695
19,0.3605421781539917,1.5327317714691162,0.31298670172691345,1.7963742017745972
20,0.376695841550827,1.510719656944275,0.3218539357185364,1.7485300302505493
21,0.37534791231155396,1.4992419481277466,0.3448706865310669,1.7359330654144287
22,0.37230902910232544,1.4794657230377197,0.36367419362068176,1.6646265983581543
23,0.3893823027610779,1.4218460321426392,0.37227919697761536,1.609661340713501
24,0.3981194794178009,1.4080908298492432,0.33805152773857117,1.7544089555740356
25,0.39819106459617615,1.3925923109054565,0.35456523299217224,1.7310906648635864
26,0.39980679750442505,1.3641351461410522,0.3578811585903168,1.68573796749115
27,0.405813992023468,1.3116273880004883,0.4025949239730835,1.546872615814209
28,0.4108901917934418,1.3056862354278564,0.373635470867157,1.5860538482666016
29,0.4166660010814667,1.2673481702804565,0.37796318531036377,1.6447943449020386
30,0.43726491928100586,1.214142084121704,0.37882184982299805,1.5811538696289062
31,0.44125866889953613,1.2023417949676514,0.39209693670272827,1.5638223886489868
32,0.43545886874198914,1.1903960704803467,0.35935893654823303,1.6902719736099243
33,0.4531254768371582,1.1711539030075073,0.40419378876686096,1.5526732206344604
34,0.45141780376434326,1.157970905303955,0.41334280371665955,1.5167135000228882
35,0.4669022560119629,1.1135152578353882,0.42606616020202637,1.463297724723816
36,0.4674636423587799,1.1312743425369263,0.44742104411125183,1.3883734941482544
37,0.474170982837677,1.0752352476119995,0.4444669485092163,1.4285780191421509
38,0.4883180856704712,1.0302207469940186,0.43394342064857483,1.4278500080108643
39,0.50678950548172,0.9769378900527954,0.4666367769241333,1.3572324514389038
40,0.5195462703704834,0.9348070025444031,0.4526776969432831,1.3803044557571411
41,0.5348843932151794,0.9039214253425598,0.45717933773994446,1.3505065441131592
42,0.520820677280426,0.9072379469871521,0.49565589427948,1.3140299320220947
43,0.5396701097488403,0.8653206825256348,0.4632023572921753,1.4125802516937256
44,0.5015570521354675,0.99119633436203,0.5018875002861023,1.3095638751983643
