epoch,accuracy,loss,val_accuracy,val_loss
0,0.36879637837409973,1.4980279207229614,0.34994739294052124,1.6951098442077637
1,0.37873873114585876,1.4372509717941284,0.3352911174297333,1.6907191276550293
2,0.3531913459300995,1.4519439935684204,0.33604151010513306,1.7552151679992676
3,0.3809717893600464,1.410335659980774,0.3701988160610199,1.6959012746810913
4,0.3847687542438507,1.3650816679000854,0.3742181956768036,1.6438696384429932
5,0.3883492052555084,1.3407483100891113,0.3603076636791229,1.6812602281570435
6,0.3829476237297058,1.3252464532852173,0.3651479184627533,1.594852328300476
7,0.3968796730041504,1.2667608261108398,0.36643338203430176,1.6188952922821045
8,0.39954012632369995,1.234451174736023,0.4093855023384094,1.5314744710922241
9,0.4167677164077759,1.1912463903427124,0.4204268455505371,1.463085651397705
