epoch,accuracy,loss,val_accuracy,val_loss
0,0.4158610999584198,1.21847665309906,0.4177452623844147,1.4327870607376099
1,0.42241567373275757,1.1750187873840332,0.41388338804244995,1.4560341835021973
2,0.42249688506126404,1.1616873741149902,0.43447697162628174,1.4186716079711914
3,0.434526652097702,1.1151145696640015,0.42042574286460876,1.4362701177597046
4,0.4611232876777649,1.039777398109436,0.4557448923587799,1.3473260402679443
5,0.47091296315193176,1.0112972259521484,0.46050193905830383,1.3593659400939941
6,0.48590201139450073,0.9715981483459473,0.4795383810997009,1.3044366836547852
7,0.49003729224205017,0.9583486914634705,0.4601488411426544,1.3368443250656128
8,0.4916396737098694,0.9331482648849487,0.5026105046272278,1.2530490159988403
9,0.5172277688980103,0.8904361128807068,0.5015612244606018,1.2521895170211792
