epoch,accuracy,loss,val_accuracy,val_loss
0,0.0241397675126791,2.0780177116394043,0.020392341539263725,2.129399299621582
1,0.07841125130653381,2.073777437210083,0.03485235199332237,2.1212141513824463
2,0.1320793479681015,2.07043719291687,0.03939687833189964,2.13063383102417
3,0.14552371203899384,2.0664873123168945,0.041138116270303726,2.1508257389068604
4,0.1327429562807083,2.0630173683166504,0.04399816691875458,2.1689836978912354
5,0.13889120519161224,2.0577635765075684,0.04358753189444542,2.1856558322906494
6,0.1224486231803894,2.0540719032287598,0.043706417083740234,2.200307607650757
7,0.13572581112384796,2.0455434322357178,0.04578670486807823,2.2026450634002686
8,0.09823586791753769,2.0517683029174805,0.04400835186243057,2.210862398147583
9,0.14716142416000366,2.0408356189727783,0.05405033007264137,2.2341198921203613
10,0.14122937619686127,2.036512851715088,0.052602995187044144,2.231659173965454
11,0.12655656039714813,2.032510280609131,0.05170568451285362,2.243164539337158
12,0.14037321507930756,2.0265042781829834,0.05295610427856445,2.2463059425354004
13,0.147987961769104,2.0208823680877686,0.0559503547847271,2.2553257942199707
14,0.17549343407154083,2.01399302482605,0.05375228822231293,2.2658329010009766
15,0.20472382009029388,2.002288818359375,0.05562080442905426,2.3143844604492188
16,0.228856161236763,1.971648097038269,0.04954006150364876,2.2962872982025146
17,0.2688736617565155,2.0064127445220947,0.05519239604473114,2.261070489883423
18,0.22013157606124878,1.987037181854248,0.05540395900607109,2.3523848056793213
19,0.22349853813648224,1.9631288051605225,0.05261097103357315,2.3674778938293457
20,0.24248641729354858,2.0022695064544678,0.05394521728157997,2.3984341621398926
21,0.2918230891227722,1.9533891677856445,0.05718788132071495,2.470398187637329
22,0.2448413223028183,1.9222841262817383,0.054584428668022156,2.658308982849121
23,0.2731841206550598,1.9022984504699707,0.04469604417681694,2.695408821105957
24,0.21827436983585358,1.9859422445297241,0.06252847611904144,2.30501389503479
25,0.23253898322582245,1.9197300672531128,0.05250335857272148,3.263543128967285
26,0.25083673000335693,1.839726209640503,0.052259329706430435,4.108982563018799
